VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_NANO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2579744,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200050,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.4443915,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200050,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3767053,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200051,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.4060916,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200051,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.4166531,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200051,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3684596,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200052,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.4224187,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200052,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.4040963,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200052,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3690426,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2000-01-01T00:00:00Z,2000-12-31T23:59:59Z,52 weeks,WW_200001_200052-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200101,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.3304792,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200101,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.4740074,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200101,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3712036,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200102,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2792616,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200102,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.3715082,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200102,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3679323,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200103,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2887556,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200103,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.3175868,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200103,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3563115,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200104,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2795324,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200104,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.3223623,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200104,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3739067,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200105,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2680278,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200105,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.3148266,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200105,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3954477,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200106,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2380010,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200106,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.3147565,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200106,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3962490,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_200107,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2098381,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
