VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_PICO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1442914,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1772031,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.1905190,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1409162,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200145,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1794580,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200145,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.1990327,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200145,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1367957,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200146,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1880131,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200146,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.1972244,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200146,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1367408,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200147,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.2067169,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200147,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.1591818,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200147,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1404104,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200148,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1990762,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200148,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.2623975,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200148,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.2082179,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200149,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1944008,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200149,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.2145695,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200149,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.2115271,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200150,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1989227,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200150,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.2228609,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200150,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1538251,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200151,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1989941,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200151,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.2172928,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200151,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1669415,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200152,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_PICO-TURNER,mg m^-3,0.1979202,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200152,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_PICO-TURNER,mg m^-3,0.2274207,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_PICO_MEDIAN,W_200152,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_PICO-TURNER,mg m^-3,0.1794646,Spatial median of the temporal mean,picoplankton,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_PICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_PICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
